_id,ID_DISCENTE,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,ANO_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
355,350608,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,CUMARU,PE,BRA,CENTRO,CUMARU,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356,346199,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,GRAVATA,PE,BRA,SANTO ANTONIO,GRAVATA,PE,F,2003,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
357,350150,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,GUARULHOS,SP,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,1986,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
358,349306,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1992,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
359,350472,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,N,A0,"",SEGUNDO GRAU INCOMPLETO,N
360,349676,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L1,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
361,348870,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,PANELAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1995,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
362,350377,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,PANELAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
363,350445,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,PESQUEIRA,PE,BRA,CENTRO,SANHARO,PE,F,2003,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
364,346088,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,PESQUEIRA,PE,BRA,CENTRO,TORITAMA,PE,M,2001,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
365,350224,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
366,349868,2021,1,SISU,AGRESTE,281,FÍSICA - LICENCIATURA - CAA,SAO PAULO,SP,BRA,CENTRO,SAO CAITANO,PE,M,1991,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
367,349265,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,AGRESTINA,PE,BRA,CENTRO,ALTINHO,PE,F,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
368,350407,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,ANAPOLIS,GO,BRA,CAIXA D ÁGUA,PESQUEIRA,PE,M,2000,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
369,350494,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,BARREIROS,PE,BRA,CENTRO,BARREIROS,PE,M,2004,N,A0,"",ANALFABETO,N
370,349611,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,1999,S,L13,ENSINO FUNDAMENTAL INCOMPLETO,ANALFABETO,S
371,349847,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
372,348765,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,M,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
373,350552,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
374,350484,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,BONITO,PE,BRA,CENTRO,BONITO,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
375,349789,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,BREJO DA MADRE DE DEUS,PE,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
376,350138,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CAMOCIM DE SAO FELIX,PE,BRA,CENTRO,CAMOCIM DE SAO FELIX,PE,M,2002,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
377,350515,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,CENTRO,CACHOEIRINHA,PE,M,1999,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
378,349292,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,F,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
379,348862,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
380,350448,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,M,2000,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
381,350588,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,M,2003,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
382,346742,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
383,350508,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
384,348610,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
385,339769,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,CENTRO,RIACHO DAS ALMAS,PE,M,2001,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
386,349324,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CATENDE,PE,BRA,CEDRO,CARUARU,PE,M,1994,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
387,349208,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,FORTALEZA,CE,BRA,TAUAPE,FORTALEZA,CE,F,1988,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
388,350622,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
389,350366,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,GRAVATA,PE,BRA,SANTO ANTONIO,GRAVATA,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
390,350461,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
391,348515,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
392,349672,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L1,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
393,350004,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,PANELAS,PE,BRA,CENTRO,CUPIRA,PE,F,2003,S,L5,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
394,348839,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,PANELAS,PE,BRA,VARZEA,RECIFE,PE,M,1993,S,L2,"","",N
395,350395,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,RECIFE,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
396,350613,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,RECIFE,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
397,348648,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SAO BENTO DO UNA,PE,BRA,CENTRO,SAO BENTO DO UNA,PE,F,2002,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
398,350479,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SAO JOAQUIM DO MONTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO FUNDAMENTAL INCOMPLETO,N
399,350098,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SAO PAULO,SP,BRA,CENTRO,CACHOEIRINHA,PE,M,1996,S,L5,"",ENSINO FUNDAMENTAL INCOMPLETO,N
400,349000,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,F,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
401,350466,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
402,349749,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
403,350579,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,TAQUARITINGA DO NORTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
404,349139,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,TAQUARITINGA DO NORTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
405,350605,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,TAQUARITINGA DO NORTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
406,350574,2021,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,TORITAMA,PE,BRA,CENTRO,TORITAMA,PE,M,2003,N,A0,"",ENSINO FUNDAMENTAL,N
407,348706,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,ARCOVERDE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
408,346524,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,BELEM,PA,BRA,UNIVERSITARIO,CARUARU,PE,M,1985,S,L14,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,S
409,349280,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,BELO JARDIM,PE,BRA,COHAB I,BELO JARDIM,PE,M,1995,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
410,349096,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,1999,S,L6,ENSINO SUPERIOR,ENSINO MEDIO,N
411,350493,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,BEZERROS,PE,BRA,CENTRO,CAMOCIM DE SAO FELIX,PE,F,2002,N,A0,"",ENSINO MEDIO,N
412,349727,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,BEZERROS,PE,BRA,BAIRRO NOVO,GRAVATA,PE,F,2002,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
413,350717,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,BOM JARDIM,PE,BRA,CENTRO,BOM JARDIM,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
414,350272,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,BRASILIA,DF,BRA,UNIVERSITÁRIO,CARUARU,PE,F,1999,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
415,345781,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CAICO,RN,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1998,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
416,348829,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CAMPINA GRANDE,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1997,S,L2,"",ENSINO MEDIO,N
417,348704,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CAMPINA GRANDE,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
418,349027,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CENTRO,CACHOEIRINHA,PE,M,2001,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
419,346158,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,1999,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
420,350536,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2001,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
421,350426,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,F,2001,N,A0,"",SUPERIOR INCOMPLETO,N
422,351293,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,M,1996,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
423,350460,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,M,1997,N,A0,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,N
424,350646,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,M,1998,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
425,350668,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,SAO FRANCISCO,CARUARU,PE,M,1998,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
426,325956,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,M,1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
427,350524,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
428,350660,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,RENDEIRAS,CARUARU,PE,M,2001,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
429,350666,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,2001,N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
430,350373,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
431,348476,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,MAGANO,GARANHUNS,PE,M,2000,S,L2,"",ENSINO MEDIO,N
432,350729,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,JOSE AMERICO DE ALMEIDA,JOAO PESSOA,PB,M,1998,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
433,350597,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CENTRO,LIMOEIRO,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
434,351369,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,S,L2,"","",N
435,349687,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L1,"",ENSINO MEDIO,N
436,348759,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1992,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
437,351298,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
438,350703,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,"",ENSINO MEDIO,N
439,350065,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,CUSTODIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
440,348891,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,FORTALEZA,CE,BRA,JACARECANGA,FORTALEZA,CE,F,2000,S,L2,ENSINO SUPERIOR,ENSINO FUNDAMENTAL INCOMPLETO,N
441,346241,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,FORTALEZA,CE,BRA,CRISTO REDENTOR,FORTALEZA,CE,F,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
442,350553,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,1998,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
443,350673,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
444,350603,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,BOA VISTA,GARANHUNS,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
445,350467,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,1999,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
446,336833,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
447,350482,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
448,349188,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1999,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
449,350375,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,"",ENSINO SUPERIOR,N
450,350499,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
451,346702,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,IGACI,AL,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,S,L9,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,S
452,351323,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,ITABAIANA,SE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,S,L1,"",ENSINO SUPERIOR,N
453,349774,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,JOAO PESSOA,PB,BRA,MANGABEIRA,JOAO PESSOA,PB,F,1998,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
454,346527,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,JOAO PESSOA,PB,BRA,CENTRO,NAZARE DA MATA,PE,M,2003,S,L10,ENSINO SUPERIOR,ENSINO SUPERIOR,S
455,348798,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,JOAO PESSOA,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
456,331171,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,LIMOEIRO,PE,BRA,CENTRO,GLORIA DO GOITA,PE,F,2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
457,350566,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
458,345738,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,MIRANDIBA,PE,BRA,TORRE,RECIFE,PE,M,1997,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
459,350163,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,NITEROI,RJ,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1996,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
460,348658,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,OURICURI,PE,BRA,CENTRO,OURICURI,PE,F,1996,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
461,348865,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,OURICURI,PE,BRA,CENTRO,OURICURI,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
462,351376,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,PALMARES,PE,BRA,IBURA,RECIFE,PE,F,2001,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
463,349819,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,PARAISO DO TOCANTINS,TO,BRA,UNIVERSITARIO,CARUARU,PE,F,2000,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
464,350691,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,PAUDALHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
465,350520,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,PETROLINA,PE,BRA,MAURÍCIO DE NASSAU,CARUARU,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
466,328585,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,PETROLINA,PE,BRA,OURO PRETO,PETROLINA,PE,F,1998,S,L6,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
467,349221,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,CAJA,CARPINA,PE,F,2000,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
468,298730,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,DIVINOPOLIS,CARUARU,PE,M,1994,N,A0,"","",N
469,350408,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,NOVA CARUARU,CARUARU,PE,M,1999,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
470,350577,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
471,346161,2021,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,CENTRO,FEIRA NOVA,PE,F,2000,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
